BookingID,BookingDate,CustomerID,CustomerName,Gender,Age,MobileNo,EmailID,City,Country,FlightID,FlightName,FlightNumber,SourceCity,SourceAirport,DestinationCity,DestinationAirport,FlightDate,DepartureTime,ArrivalTime,SeatClass,SeatNumber,PNRNumber,TicketPrice,TaxAmount,TotalAmount,PaymentMode,PaymentStatus,BookingStatus
3793,2025-10-12,Cust003793,Theodore Dhaliwal,Female,55.0,,Onkar10@Example.Org,Pudukkottai,India,Fl003793,Vistara123,Ek4016,Hyderabad,Rajiv Gandhi International Airport,Delhi,Indira Gandhi International Airport,2026-01-20,21:45,22:45,First Class,6A,Pnr4494436,15530,776.5,16306.5,Upi,Pending,Waiting
1456,2025-10-26,Cust001456,Qarin Gupta,Male,34.0,5503969061.0,Chamananne@Example.Com,Gaya,Uk,Fl001456,British Airways,Qr6803,Chennai,Chennai International Airport,Singapore,Singapore Changi Airport,2025-12-12,22:30,06:30,Premium Economy,11A,Pnr3619681,63133,3156.65,66289.65,Debit Card,Pending,Confirmed
2550,2026-01-04,Cust002550,Keya Chanda,Female,62.0,2345322618.0,Eeshapathak@Example.Com,Karawal Nagar,India,Fl002550,Spicejet,Sg4809,Dubai,Dubai International Airport,Delhi,Indira Gandhi International Airport,2026-03-30,06:00,09:00,Business,7D,Pnr5289827,37482,1874.1,39356.1,Net Banking,Paid,Cancelled
4194,2025-09-20,Cust004194,,Male,75.0,9843304628.0,Bina60@Example.Org,Khammam,Uk,Fl004194,Singapore Airlines,Qr1233,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Pune,Pune International Airport,2025-11-16,06:00,14:00,Premium Economy,43F,,39836,1991.8,41827.8,Net Banking,Pending,Cancelled
3066,2026-03-03,Cust003066,Turvi Chaudhuri,Female,75.0,1575159810.0,Soniganga@Example.Net,Visakhapatnam,India,Fl003066,Etihad Airways,Sg775,Delhi,Indira Gandhi International Airport,Dubai,Dubai International Airport,2026-04-15,09:15,17:15,,19A,Pnr5108874,49975,2498.75,52473.75,Upi,Pending,Waiting
785,2026-01-18,Cust000785,Geetika Singhal,Female,47.77896725440806,7628950955.0,Nimrat81@Example.Com,Durg,Singapore,Fl000785,Indigo,Ai3613,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Singapore,Singapore Changi Airport,2026-03-15,02:15,04:15,First Class,3C,,71480,3574.0,75054.0,Upi,Paid,Waiting
1669,2025-09-18,Cust001669,Saumya Deol,Female,62.0,3797288579.0,Avasa@Example.Net,Barasat,Uae,Fl001669,Akasa Air,Ek297,Jaipur,Jaipur International Airport,Doha,Hamad International Airport,2025-09-23,21:00,00:00,Economy,22E,Pnr7377440,65840,3292.0,69132.0,Debit Card,Pending,Waiting
3505,2025-09-08,Cust003505,Leela Upadhyay,Female,35.0,2316535664.0,Omisra@Example.Org,Pallavaram,Singapore,Fl003505,Akasa Air,Qp2896,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-10-05,16:00,01:00,Economy,21E,Pnr9562159,36252,1812.6,38064.6,Credit Card,Pending,Waiting
516,2025-12-03,Cust000516,Jairaj Srinivasan,Male,46.0,1322622402.0,Raagini94@Example.Com,Bhopal,India,Fl000516,Thai Airways,Ai8093,Kolkata,Netaji Subhas Chandra Bose International Airport,,Indira Gandhi International Airport,2025-12-05,09:00,17:00,First Class,9B,Pnr9357498,24033,1201.65,25234.65,Net Banking,Pending,Cancelled
3490,2026-05-21,Cust003490,,Male,49.0,1830841354.0,Demo#Mail.Com,Anand,Uae,Fl003490,Etihad Airways,Qp3805,,Pune International Airport,Bengaluru,Kempegowda International Airport,2026-06-21,17:30,20:30,Business,33E,Pnr4113820,59285,2964.25,62249.25,Debit Card,Refunded,Confirmed
2334,2025-09-05,Cust002334,Zayan Kapoor,Male,53.0,6919780262.0,Yashodharakapadia@Example.Org,Sambhal,Thailand,Fl002334,Spicejet,Qr900,London,Heathrow Airport,Pune,Pune International Airport,2025-11-13,10:15,16:15,First Class,23D,Pnr6305645,43306,2165.3,45471.3,Debit Card,Paid,Cancelled
4668,2026-03-07,Cust004668,,Male,66.0,9517332850.0,Wasonhredhaan@Example.Org,Belgaum,Uae,Fl004668,Qatar Airways,Ai297,Doha,Hamad International Airport,Pune,Pune International Airport,2026-03-16,06:15,15:15,First Class,15E,Pnr1930167,27401,1370.05,28771.05,Debit Card,Pending,Waiting
1035,2026-05-04,Cust001035,Sathvik Dutt,Female,72.0,,,Udupi,Singapore,Fl001035,Singapore Airlines,6E376,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-08-22,00:15,07:15,Economy,1B,Pnr9883223,54476,2723.8,57199.8,Debit Card,Paid,Waiting
4290,2026-04-03,Cust004290,Zayyan Munshi,Male,30.0,9143299543.0,Vasatikaissac@Example.Org,Satara,Uk,Fl004290,Emirates,Uk7474,,Indira Gandhi International Airport,Singapore,Singapore Changi Airport,2026-05-17,19:30,05:30,Premium Economy,3E,Pnr6383370,5829,291.45,6120.45,Credit Card,Refunded,Waiting
260,2026-02-25,Cust000260,Niharika Choudhury,Male,19.0,2136773411.0,Sudiksha47@Example.Org,Pimpri-Chinchwad,Thailand,Fl000260,Lufthansa,Sg1717,Doha,Hamad International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-04-11,10:00,19:00,Economy,2F,Pnr9734567,69954,3497.7,73451.7,Credit Card,Paid,Cancelled
4734,2025-12-06,Cust004734,Nitara Sundaram,Female,47.77896725440806,3781078467.0,Indira55@Example.Org,Danapur,Thailand,Fl004734,Air India,Ai6845,Bangkok,Suvarnabhumi Airport,Doha,Hamad International Airport,2026-01-02,06:15,08:15,Economy,3B,Pnr5290969,65486,3274.3,68760.3,Credit Card,Refunded,Cancelled
2640,2025-08-25,Cust002640,Sai Bose,Male,27.0,6347649574.0,Ybhat@Example.Org,Durg,Singapore,Fl002640,Singapore Airlines,Sg1437,London,Heathrow Airport,Dubai,Dubai International Airport,2025-09-05,03:15,09:15,Premium Economy,46D,Pnr2499590,49349,2467.45,51816.45,Upi,Pending,Confirmed
4628,2025-10-20,Cust004628,Bhavna Kalla,Female,54.0,9752006214.0,Bhavyanaidu@Example.Com,Hindupur,Uk,Fl004628,Emirates,Uk3761,Goa,Manohar International Airport,Doha,Hamad International Airport,2026-02-07,13:00,23:00,Economy,26D,,15698,784.9,16482.9,Credit Card,Paid,Waiting
432,2025-10-21,Cust000432,Januja Bansal,Female,71.0,4495640660.0,Shravyabath@Example.Net,Bidar,Thailand,Fl000432,Etihad Airways,6E3710,Doha,Hamad International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-02-07,11:45,13:45,First Class,43D,Pnr6733124,42108,2105.4,44213.4,Debit Card,Paid,Cancelled
322,2026-05-30,Cust000322,Jeevika Bath,Female,47.77896725440806,7732425679.0,Yashasvi78@Example.Com,Jaunpur,Uae,Fl000322,Thai Airways,Sg9817,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Doha,Hamad International Airport,2026-06-16,07:30,13:30,Premium Economy,6E,Pnr2245920,74666,3733.3,78399.3,Credit Card,Paid,
1334,2025-12-17,Cust001334,Tripti Anne,Female,19.0,762124692.0,Cbalay@Example.Org,Surendranagar Dudhrej,Uae,Fl001334,Qatar Airways,Qr9591,Bengaluru,Kempegowda International Airport,Jaipur,Jaipur International Airport,2026-02-27,09:15,13:15,Business,13D,Pnr4361223,16324,816.2,17140.2,Debit Card,Paid,Cancelled
3730,2025-08-21,Cust003730,,Male,74.0,5581648886.0,Omkaar73@Example.Com,Bhatpara,Singapore,Fl003730,Spicejet,Qp1884,Pune,Pune International Airport,London,Heathrow Airport,2025-09-06,01:30,10:30,First Class,10F,,59987,2999.35,62986.35,Debit Card,Pending,
4820,2025-09-03,Cust004820,Amaira Gulati,Male,28.0,,Ekansh81@Example.Com,Satara,Uk,Fl004820,Vistara,Ai9491,,Heathrow Airport,Goa,Manohar International Airport,2025-12-31,17:45,21:45,Business,10F,Pnr9938062,35301,1765.05,37066.05,Upi,Pending,Waiting
1071,2026-06-09,Cust001071,Urvashi Kota,Female,47.77896725440806,6581269466.0,Ybhargava@Example.Com,Udupi,India,Fl001071,Air India,6E1118,Chennai,Chennai International Airport,Dubai,Dubai International Airport,2026-08-05,20:30,00:30,Premium Economy,2D,Pnr6783373,34868,1743.4,36611.4,Debit Card,Pending,Confirmed
2129,2026-04-22,Cust002129,Harshil Wali,Female,47.77896725440806,7867961278.0,Zayanmagar@Example.Com,Patna,India,Fl002129,Vistara,Ai874,Bengaluru,Kempegowda International Airport,,Singapore Changi Airport,2026-04-22,02:30,12:30,Business,23C,Pnr7457116,43779,2188.95,45967.95,Upi,Paid,Confirmed
1812,2025-12-16,Cust001812,Gabriel Zachariah,Male,46.0,7965976416.0,Brinda74@Example.Com,Korba,Uk,Fl001812,Qatar Airways,Qr3258,Doha,Hamad International Airport,Goa,Manohar International Airport,2026-02-25,20:15,21:15,Economy,28D,Pnr7222725,61713,3085.65,64798.65,Net Banking,Pending,Confirmed
4238,2025-07-20,Cust004238,Wridesh Bhalla,Female,63.0,2979226860.0,Rkrishna@Example.Net,Sri Ganganagar,Thailand,Fl004238,Akasa Air,Ai3841,Dubai,Dubai International Airport,Doha,Hamad International Airport,2025-11-03,05:30,07:30,,27B,Pnr1551764,4249,212.45,4461.45,Net Banking,Paid,Waiting
867,2026-04-16,Cust000867,Ekalinga Chaudhari,Female,57.0,8744069862.0,Raagini04@Example.Com,Ratlam,Thailand,Fl000867,Thai Airways,Ek456,Singapore,Singapore Changi Airport,Delhi,Indira Gandhi International Airport,2026-06-13,16:15,18:15,First Class,15B,Pnr2039346,52103,2605.15,54708.15,Upi,Refunded,Confirmed
2206,2026-01-31,Cust002206,Kritika Banik,Male,66.0,1326899104.0,Mitalkabir@Example.Com,Dharmavaram,Uae,Fl002206,British Airways,Qp6478,Chennai,Chennai International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-01-31,05:30,15:30,Premium Economy,2B,,65829,3291.45,69120.45,Upi,Pending,Cancelled
3725,2026-04-30,Cust003725,Rishi Nadig,Female,46.0,5414361664.0,Advaith94@Example.Net,Amritsar,Singapore,Fl003725,Qatar Airways,Qr4806,Bangkok,Suvarnabhumi Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-04-30,00:30,02:30,Premium Economy,12B,Pnr6382683,74569,3728.45,78297.45,Debit Card,Pending,Confirmed
4584,2025-11-30,Cust004584,,Male,47.77896725440806,3011076923.0,Hredhaanbandi@Example.Com,Jabalpur,Thailand,Fl004584,Emirates,Qp6613,,Netaji Subhas Chandra Bose International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-12-07,11:15,21:15,First Class,49A,Pnr7012303,16505,825.25,17330.25,Upi,Pending,Confirmed
2316,2025-09-13,Cust002316,Finn Mann,Male,47.77896725440806,6659204597.0,Patiljagvi@Example.Org,Srinagar,Singapore,Fl002316,Vistara123,6E4504,,Netaji Subhas Chandra Bose International Airport,Singapore,Singapore Changi Airport,2025-11-28,09:15,10:15,Premium Economy,9F,,67163,3358.15,70521.15,Net Banking,Pending,Waiting
3728,2025-07-24,Cust003728,Abeer Kunda,Male,43.0,2710970678.0,,Satara,India,Fl003728,Qatar Airways,Sg2511,Chennai,Chennai International Airport,Dubai,Dubai International Airport,2025-10-30,03:45,12:45,First Class,29F,Pnr4230351,35276,1763.8,37039.8,Upi,Refunded,Cancelled
3582,2025-10-18,Cust003582,Siddharth Roy,Female,24.0,2003496747.0,Dthakkar@Example.Org,Raipur,India,Fl003582,Etihad Airways,Ai2289,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-01-07,05:00,14:00,Premium Economy,34B,Pnr4803160,52829,2641.45,55470.45,Net Banking,Refunded,Confirmed
1598,2025-07-10,Cust001598,Wyatt Sanghvi,Male,68.0,1794405836.0,Triveni03@Example.Net,Raebareli,Singapore,Fl001598,Qatar Airways,Ek1352,,Heathrow Airport,Hyderabad,Rajiv Gandhi International Airport,2025-10-21,04:30,08:30,Business,1F,Pnr4267862,68350,3417.5,71767.5,Upi,Refunded,Waiting
3069,2025-07-05,Cust003069,Adweta Dubey,Female,34.0,,Rajeshri78@Example.Org,Raiganj,Thailand,Fl003069,Air India,Uk6151,Doha,Hamad International Airport,Pune,Pune International Airport,2025-09-14,07:45,10:45,First Class,42A,Pnr9418219,42919,2145.95,45064.95,Net Banking,Refunded,Cancelled
1082,2026-04-04,Cust001082,David Kashyap,Male,31.0,1595169992.0,Gauravkashyap@Example.Com,Kishanganj,India,Fl001082,Akasa Air,Sg8933,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-07-28,05:15,08:15,Business,1A,Pnr8356518,-11376,1549.15,32532.15,Upi,Refunded,Cancelled
2566,2025-12-13,Cust002566,Zinal Dua,Male,18.0,7153506159.0,Lipika83@Example.Com,Panihati,Uk,Fl002566,British Airways,Qp6625,Dubai,Dubai International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-04-02,23:45,01:45,Economy,9F,Pnr7313482,72217,3610.85,75827.85,Debit Card,Refunded,Confirmed
1578,2025-12-21,Cust001578,Eiravati Wable,Female,32.0,Abcdefghij,Nidra88@Example.Org,Chittoor,Uae,Fl001578,British Airways,Ek9899,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-03-18,07:00,12:00,First Class,5C,Pnr3232100,2960,148.0,3108.0,Upi,Paid,
972,2025-12-20,Cust000972,,Male,23.0,5123898496.0,Aborde@Example.Net,Ahmednagar,Uae,Fl000972,Akasa Air,Sg6381,London,Heathrow Airport,Bengaluru,Kempegowda International Airport,2026-04-16,15:30,21:30,Premium Economy,16F,,27610,1380.5,28990.5,Upi,Paid,Waiting
1495,2026-02-22,Cust001495,Atharv Saha,Male,58.0,2764552321.0,Viraj77@Example.Org,Kolkata,India,Fl001495,Spicejet,Ek2025,Kolkata,Netaji Subhas Chandra Bose International Airport,Jaipur,Jaipur International Airport,2026-05-05,19:00,23:00,,50A,Pnr4677407,13044,652.2,13696.2,Upi,Pending,Waiting
2538,2025-07-01,Cust002538,Faris Wadhwa,Female,64.0,304553547.0,Nlalla@Example.Com,Kavali,Singapore,Fl002538,Air India,Qp9597,Dubai,Dubai International Airport,Bengaluru,Kempegowda International Airport,2025-10-14,14:00,22:00,Premium Economy,19E,Pnr8372700,41511,2075.55,43586.55,Debit Card,Paid,Cancelled
2409,2026-02-07,Cust002409,Abha Mitter,Female,32.0,,Nisha11@Example.Com,Srinagar,Uae,Fl002409,Lufthansa,Qr8834,London,Heathrow Airport,Bengaluru,Kempegowda International Airport,2026-02-07,18:45,04:45,Premium Economy,27A,Pnr4834041,40108,2005.4,42113.4,Debit Card,Refunded,Confirmed
4710,2026-06-05,Cust004710,,Male,48.0,7744205001.0,Jacobtandon@Example.Net,Bharatpur,India,Fl004710,British Airways,Sg2033,Bengaluru,Kempegowda International Airport,Bangkok,Suvarnabhumi Airport,2026-08-11,17:15,21:15,Business,15A,Pnr1658305,3925,196.25,4121.25,Debit Card,Pending,Waiting
4606,2025-11-30,Cust004606,Balendra Anne,Male,62.0,7028400225.0,Charvi46@Example.Net,Fatehpur,Singapore,Fl004606,Indigo,Qr3109,London,Heathrow Airport,Pune,Pune International Airport,2026-03-07,10:45,15:45,Business,30E,Pnr4067516,5362,268.1,5630.1,Debit Card,Pending,Confirmed
4178,2026-06-05,Cust004178,Gopal Prakash,Female,21.0,9669987410.0,Dominic26@Example.Com,Ghaziabad,India,Fl004178,Singapore Airlines,Qr4309,Singapore,Singapore Changi Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-08-19,06:30,16:30,,15F,Pnr4113612,50027,2501.35,52528.35,Credit Card,Pending,Waiting
2033,2025-10-27,Cust002033,Aashi Bajaj,Female,38.0,8436065425.0,Bdas@Example.Org,Mehsana,Uk,Fl002033,Emirates,Qp6037,Goa,Manohar International Airport,London,Heathrow Airport,2025-10-27,21:00,00:00,Business,35D,Pnr1633771,74207,3710.35,77917.35,Debit Card,Refunded,Waiting
2663,2026-05-09,Cust002663,Idika Hayre,Male,70.0,12345,Mishraluke@Example.Org,Ozhukarai,Uae,Fl002663,Singapore Airlines,Qr9307,,Indira Gandhi International Airport,Chennai,Chennai International Airport,2026-07-23,14:15,17:15,,27C,Pnr3075761,10753,537.65,11290.65,Debit Card,Pending,Waiting
249,2026-03-06,Cust000249,Chameli Raghavan,Female,74.0,2827833522.0,Eshanadave@Example.Com,Saharanpur,India,Fl000249,Etihad Airways,6E9836,Jaipur,Jaipur International Airport,Bengaluru,Kempegowda International Airport,2026-05-03,20:45,00:45,Economy,23E,Pnr4039155,13134,656.7,13790.7,Debit Card,Pending,Cancelled
3537,2025-11-12,Cust003537,,Female,30.0,8589674646.0,Danielmore@Example.Org,Rourkela,Thailand,Fl003537,British Airways,Ai1478,Jaipur,Jaipur International Airport,Chennai,Chennai International Airport,2025-11-18,03:15,12:15,First Class,36C,,64281,3214.05,67495.05,Credit Card,Refunded,Cancelled
761,2026-01-23,Cust000761,Ikshita Lall,Male,36.0,,,Bikaner,Uae,Fl000761,Lufthansa,Uk9375,Bengaluru,Kempegowda International Airport,Jaipur,Jaipur International Airport,2026-03-30,12:00,22:00,Premium Economy,7C,Pnr8461254,53640,2682.0,56322.0,Upi,Pending,Waiting
2114,2025-09-04,Cust002114,Ishani Varghese,Male,31.0,8220131528.0,Lalaaishani@Example.Org,Shimla,India,Fl002114,Etihad Airways,Ek3325,Hyderabad,Rajiv Gandhi International Airport,Dubai,Dubai International Airport,2026-01-01,11:15,14:15,Business,30B,Pnr3760535,18308,915.4,19223.4,Debit Card,Refunded,Confirmed
700,2026-06-11,Cust000700,Leena Krishnamurthy,Female,24.0,1059387824.0,Jagvishanker@Example.Net,Kumbakonam,Singapore,Fl000700,Thai Airways,Uk7877,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Bangkok,Suvarnabhumi Airport,2026-06-11,10:30,15:30,Business,20F,Pnr4644170,17439,871.95,18310.95,Debit Card,Paid,Confirmed
494,2026-04-14,Cust000494,Jagat Ghose,Female,22.0,1561774429.0,Bakshifaras@Example.Org,Serampore,Uk,Fl000494,Qatar Airways,Uk2071,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-07-13,19:00,21:00,Premium Economy,43B,Pnr4515855,29688,1484.4,31172.4,Net Banking,Paid,Confirmed
236,2026-04-19,Cust000236,Forum Seth,Male,56.0,4172678502.0,,Amaravati,Uae,Fl000236,British Airways,Uk6044,Bengaluru,Kempegowda International Airport,Doha,Hamad International Airport,2026-05-20,17:30,03:30,,35A,Pnr5563000,48454,2422.7,50876.7,Credit Card,Refunded,Waiting
4791,2025-11-26,Cust004791,Omaja Tella,Male,74.0,5168357921.0,Agarwalgarima@Example.Com,Vijayanagaram,Uk,Fl004791,Indigo,Sg4661,Kolkata,Netaji Subhas Chandra Bose International Airport,,Indira Gandhi International Airport,2026-03-22,02:15,09:15,First Class,12A,Pnr8696252,21948,1097.4,23045.4,Debit Card,Pending,Cancelled
4209,2026-06-16,Cust004209,Maanas Singhal,Male,47.77896725440806,5470390901.0,Faras97@Example.Com,Belgaum,Uae,Fl004209,Spicejet,Ek5283,,Dubai International Airport,London,Heathrow Airport,2026-09-17,03:15,08:15,First Class,13D,Pnr9313412,3404,170.2,3574.2,Credit Card,Pending,Waiting
3909,2025-08-03,Cust003909,Dayamai Deo,Female,43.0,1683226305.0,Mannanmason@Example.Net,Udupi,Uae,Fl003909,Indigo,Qp7969,Doha,Hamad International Airport,Hyderabad,Rajiv Gandhi International Airport,2025-11-10,12:45,16:45,Business,34E,Pnr4713497,70142,3507.1,73649.1,Upi,Paid,Confirmed
4576,2025-07-14,Cust004576,Janya Rajagopalan,Female,18.0,7575105547.0,Nayaksamarth@Example.Com,,Singapore,Fl004576,Etihad Airways,Qr5728,London,Heathrow Airport,Chennai,Chennai International Airport,2025-08-19,14:15,17:15,Economy,26A,Pnr1416804,60141,3007.05,63148.05,Credit Card,Pending,Confirmed
4479,2025-12-01,Cust004479,Tanveer Yadav,Male,33.0,6796909621.0,Lipika34@Example.Net,Malda,Uae,Fl004479,Qatar Airways,Qp1645,Kolkata,Netaji Subhas Chandra Bose International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-12-23,14:45,22:45,Premium Economy,17C,Pnr5724000,16153,807.65,16960.65,Debit Card,Refunded,Cancelled
655,2025-11-20,Cust000655,Udant Soman,Male,60.0,158744478.0,Bhatnagarpahal@Example.Org,Kishanganj,Uae,Fl000655,Etihad Airways,Qp3037,Bengaluru,Kempegowda International Airport,Delhi,Indira Gandhi International Airport,2026-03-12,05:15,07:15,,47C,Pnr8698203,51700,2585.0,54285.0,Debit Card,Pending,Confirmed
447,2026-01-10,Cust000447,Libni Sankar,Male,59.0,5662164820.0,Dwason@Example.Com,Panihati,Uae,Fl000447,Air India,Qp9111,Singapore,Singapore Changi Airport,Bangkok,Suvarnabhumi Airport,2026-01-20,10:00,15:00,First Class,28A,Pnr4033350,49868,2493.4,52361.4,Net Banking,Refunded,Cancelled
3773,2025-07-20,Cust003773,Qushi Chaudhary,Male,19.0,9275938380.0,,Bettiah,India,Fl003773,Lufthansa,Qr7545,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Doha,Hamad International Airport,2025-08-03,18:00,02:00,First Class,29E,Pnr3953944,15661,783.05,16444.05,Upi,Refunded,Confirmed
1966,2026-02-06,Cust001966,Kalpit Chandra,Female,47.77896725440806,7746308202.0,Kallaanmol@Example.Org,Kurnool,Uae,Fl001966,Akasa Air,6E2672,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-04-01,16:15,17:15,Economy,36A,Pnr3173012,27531,1376.55,28907.55,Debit Card,Refunded,Waiting
300,2025-10-04,Cust000300,Gaurav Oak,Male,22.0,671306581.0,Advaykanda@Example.Org,Aligarh,India,Fl000300,Thai Airways,Ai8871,Bengaluru,Kempegowda International Airport,Bangkok,Suvarnabhumi Airport,2025-10-11,13:45,14:45,Premium Economy,17E,,49855,2492.75,52347.75,Debit Card,Paid,Confirmed
54,2026-03-20,Cust000054,Triveni Patil,Female,24.0,9742211212.0,Bhavyagoswami@Example.Net,Rewa,Uk,Fl000054,British Airways,Ai2417,Jaipur,Jaipur International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-05-19,10:00,17:00,Business,22B,Pnr8399637,73873,3693.65,77566.65,Net Banking,Pending,Confirmed
3969,2026-02-27,Cust003969,Indira Lata,Female,57.0,6221062698.0,,Vellore,India,Fl003969,Thai Airways,Qp5638,Pune,Pune International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-03-10,14:15,15:15,Business,35C,Pnr1817284,51531,2576.55,54107.55,Net Banking,Refunded,Confirmed
3877,2026-05-28,Cust003877,,Female,25.0,6606813390.0,Charvimerchant@Example.Com,Bhagalpur,Uk,Fl003877,Vistara,Ai7538,,Chhatrapati Shivaji Maharaj International Airport,Goa,Manohar International Airport,2026-09-06,08:45,17:45,Business,20A,,65812,3290.6,69102.6,Net Banking,Pending,Waiting
957,2025-07-16,Cust000957,Luke Walia,Male,68.0,5216813326.0,,Thoothukudi,India,Fl000957,Spicejet,Qp6588,Dubai,Dubai International Airport,Doha,Hamad International Airport,2025-09-04,13:15,17:15,First Class,22D,Pnr9464162,48138,2406.9,50544.9,Debit Card,Refunded,Cancelled
2052,2025-08-27,Cust002052,Neha Narayanan,Male,60.0,128716894.0,Fsur@Example.Com,Bhavnagar,India,Fl002052,Indigo,Qr1189,London,Heathrow Airport,Dubai,Dubai International Airport,2025-12-01,22:45,02:45,Business,1E,Pnr8122204,20517,1025.85,21542.85,Debit Card,Paid,Cancelled
415,2025-08-12,Cust000415,Matthew Das,Female,28.0,2398032975.0,Anjalinayak@Example.Net,Chinsurah,Uae,Fl000415,Thai Airways,Qp4965,Mumbai,Chhatrapati Shivaji Maharaj International Airport,,Rajiv Gandhi International Airport,2025-10-05,00:45,01:45,Premium Economy,33F,Pnr6642318,5622,281.1,5903.1,Net Banking,Paid,Confirmed
4663,2025-12-19,Cust004663,Ranbir Varty,Male,51.0,4475359046.0,Jasmit86@Example.Org,Kochi,Uk,Fl004663,Emirates,Qr9583,Dubai,Dubai International Airport,Hyderabad,Rajiv Gandhi International Airport,2025-12-19,05:45,07:45,Economy,25E,Pnr1736720,25160,1258.0,26418.0,Upi,Pending,Waiting
1982,2025-11-05,Cust001982,Gagan Char,Male,28.0,6863243857.0,Ganga21@Example.Net,Ghaziabad,Singapore,Fl001982,Lufthansa,Ai4471,Hyderabad,Rajiv Gandhi International Airport,Pune,Pune International Airport,2026-01-14,15:30,20:30,Business,22A,Pnr8645417,23476,1173.8,24649.8,Debit Card,Pending,Cancelled
4651,2025-11-01,Cust004651,Arjun Ramachandran,Male,65.0,5512631537.0,Fvirk@Example.Org,Rohtak,Thailand,Fl004651,Qatar Airways,Qr8363,Chennai,Chennai International Airport,Hyderabad,Rajiv Gandhi International Airport,2025-11-17,16:00,19:00,Business,41F,Pnr9260427,-3903,1333.05,27994.05,Net Banking,Paid,Cancelled
1739,2025-08-07,Cust001739,Amaira Tella,Female,19.0,8377257348.0,Korpaldamyanti@Example.Net,Sirsa,Uae,Fl001739,Lufthansa,Qp7542,Jaipur,Jaipur International Airport,Bangkok,Suvarnabhumi Airport,2025-09-23,22:00,01:00,Economy,39A,Pnr5731075,64294,3214.7,67508.7,Upi,Paid,Confirmed
1330,2026-06-14,Cust001330,,Male,69.0,339360924.0,Rairyan@Example.Com,Warangal,India,Fl001330,Qatar Airways,Sg6162,Delhi,Indira Gandhi International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-08-15,18:00,20:00,Business,5B,,47888,2394.4,50282.4,Net Banking,Paid,Confirmed
2486,2025-08-22,Cust002486,Falak Naik,Male,66.0,8202786470.0,Qgara@Example.Net,Sasaram,Thailand,Fl002486,Vistara,Qp2420,Chennai,Chennai International Airport,Delhi,Indira Gandhi International Airport,2025-11-16,10:45,15:45,First Class,44B,Pnr3855497,53504,2675.2,56179.2,Credit Card,Pending,Confirmed
2881,2026-03-13,Cust002881,Faqid Chaudhary,Female,47.77896725440806,3353769978.0,Lakshit03@Example.Net,Jaipur,Uk,Fl002881,Spicejet,Ek3991,London,Heathrow Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-05-23,02:15,12:15,Economy,1F,Pnr5930016,41276,2063.8,43339.8,Debit Card,Paid,Waiting
823,2026-01-17,Cust000823,Onveer Palan,Male,71.0,5423392370.0,Dsuri@Example.Org,Vasai-Virar,Thailand,Fl000823,Qatar Airways,Qr9082,Singapore,Singapore Changi Airport,London,Heathrow Airport,2026-03-19,01:30,10:30,Business,36D,Pnr4026323,42636,2131.8,44767.8,Debit Card,Pending,Cancelled
390,2025-12-11,Cust000390,Harish Jha,Female,-5.0,,Pdora@Example.Org,Tirunelveli,Thailand,Fl000390,Emirates,Uk3277,Hyderabad,Rajiv Gandhi International Airport,London,Heathrow Airport,2026-03-17,05:30,12:30,First Class,23E,Pnr4672125,50693,2534.65,53227.65,Credit Card,Refunded,Waiting
1097,2026-03-15,Cust001097,Urishilla Kapur,Female,37.0,2828023389.0,Chakradevsinghal@Example.Net,Jammu,India,Fl001097,Akasa Air,Ek1162,,Singapore Changi Airport,Pune,Pune International Airport,2026-06-26,09:30,16:30,Business,42E,Pnr5388237,26043,1302.15,27345.15,Net Banking,Pending,Confirmed
